event_id,event_time,journey_id,journey_step,action,user_id,user_tier,device_platform,app_version,network_type,city,search_lat,search_lon,search_radius_km,filter_connector,filter_fast_only,results_returned,nearest_site_id,nearest_distance_km,selected_site_id,site_category,available_bays,total_bays,price_per_kwh,estimated_wait_min,vehicle_soc_pct,range_left_km,reservation_id,reservation_window_min,converted_to_charge,response_time_ms,day_part,is_weekend,is_anomaly
APP_0009929,2026-08-03 05:14:19,JNY_346296957,2,VIEW_STATION,USR_52403,FREE,ANDROID,4.2.1,5G,Jaipur,26.8851,75.8146,5.0,CCS2,FALSE,2,STN_JPR_02,1.3,STN_JPR_01,MALL,5,5,18.5,0,50.6,196.9,NONE,0,FALSE,60,NIGHT,FALSE,FALSE
APP_0030699,2026-08-03 05:14:27,JNY_543922807,4,START_CHARGE,USR_95798,FREE,ANDROID,3.9.8,5G,Jaipur,26.8381,75.7806,10.0,ANY,TRUE,2,STN_JPR_02,5.1,STN_JPR_02,HIGHWAY,2,5,21.0,7,55.9,163.3,NONE,0,TRUE,91,NIGHT,FALSE,FALSE
APP_0009930,2026-08-03 05:14:37,JNY_346296957,3,NAVIGATE,USR_52403,FREE,ANDROID,4.2.1,5G,Jaipur,26.8256,75.8137,5.0,CCS2,FALSE,2,STN_JPR_02,1.3,STN_JPR_01,MALL,5,5,18.5,0,50.6,196.9,NONE,0,FALSE,962,NIGHT,FALSE,FALSE
APP_0009931,2026-08-03 05:15:13,JNY_346296957,4,RESERVE,USR_52403,FREE,ANDROID,4.2.1,5G,Jaipur,26.8471,75.7863,5.0,CCS2,FALSE,2,STN_JPR_02,1.3,STN_JPR_01,MALL,5,5,18.5,0,50.6,196.9,RSV_8916917,30,FALSE,131,NIGHT,FALSE,FALSE
APP_0008372,2026-08-03 05:15:38,JNY_608181087,1,SEARCH,USR_29690,SUBSCRIBER,ANDROID,4.1.6,WIFI,Delhi,28.6385,77.2107,5.0,CCS2,FALSE,3,STN_DEL_01,1.3,NONE,NONE,4,5,19.5,0,16.3,53.8,NONE,0,FALSE,257,NIGHT,FALSE,FALSE
APP_0008373,2026-08-03 05:16:40,JNY_608181087,2,VIEW_STATION,USR_29690,SUBSCRIBER,ANDROID,4.1.6,WIFI,Delhi,28.6165,77.2095,5.0,CCS2,FALSE,3,STN_DEL_01,1.3,STN_DEL_01,MALL,4,5,19.5,0,16.3,53.8,NONE,0,FALSE,269,NIGHT,FALSE,FALSE
APP_0008374,2026-08-03 05:17:18,JNY_608181087,3,NAVIGATE,USR_29690,SUBSCRIBER,ANDROID,4.1.6,WIFI,Delhi,28.588,77.1954,5.0,CCS2,FALSE,3,STN_DEL_01,1.3,STN_DEL_01,MALL,4,5,19.5,0,16.3,53.8,NONE,0,FALSE,487,NIGHT,FALSE,FALSE
APP_0009932,2026-08-03 05:20:17,JNY_346296957,5,START_CHARGE,USR_52403,FREE,ANDROID,4.2.1,5G,Jaipur,26.8748,75.7939,5.0,CCS2,FALSE,2,STN_JPR_02,1.3,STN_JPR_01,MALL,5,5,18.5,0,50.6,196.9,RSV_8916917,30,TRUE,341,NIGHT,FALSE,FALSE
APP_0017453,2026-08-03 05:22:33,JNY_397669066,1,SEARCH,USR_32140,FREE,ANDROID,4.2.1,5G,Jaipur,26.8372,75.7999,25.0,CCS2,FALSE,2,STN_JPR_02,12.1,NONE,NONE,5,5,21.0,0,14.7,54.8,NONE,0,FALSE,710,NIGHT,FALSE,FALSE
APP_0010482,2026-08-03 05:22:52,JNY_686772843,1,SEARCH,USR_95816,FREE,ANDROID,4.2.1,WIFI,Delhi,28.6794,77.106,15.0,CCS2,TRUE,2,STN_DEL_03,8.3,NONE,NONE,5,5,21.0,0,34.3,113.2,NONE,0,FALSE,353,NIGHT,FALSE,FALSE
APP_0017454,2026-08-03 05:23:36,JNY_397669066,2,VIEW_STATION,USR_32140,FREE,ANDROID,4.2.1,5G,Jaipur,26.836,75.8152,25.0,CCS2,FALSE,2,STN_JPR_02,12.1,STN_JPR_02,HIGHWAY,4,5,21.0,2,14.7,54.8,NONE,0,FALSE,124,NIGHT,FALSE,FALSE
APP_0010483,2026-08-03 05:23:47,JNY_686772843,2,VIEW_STATION,USR_95816,FREE,ANDROID,4.2.1,WIFI,Delhi,28.7179,77.0979,15.0,CCS2,TRUE,2,STN_DEL_03,8.3,STN_DEL_03,HIGHWAY,5,5,21.0,0,34.3,113.2,NONE,0,FALSE,203,NIGHT,FALSE,FALSE
APP_0017455,2026-08-03 05:24:08,JNY_397669066,3,NAVIGATE,USR_32140,FREE,ANDROID,4.2.1,5G,Jaipur,26.843,75.7921,25.0,CCS2,FALSE,2,STN_JPR_02,12.1,STN_JPR_02,HIGHWAY,4,5,21.0,2,14.7,54.8,NONE,0,FALSE,192,NIGHT,FALSE,FALSE
APP_0011647,2026-08-03 05:24:20,JNY_649447388,1,SEARCH,USR_21106,FREE,ANDROID,4.2.0,5G,Bengaluru,12.9905,77.6047,15.0,CHAdeMO,TRUE,1,STN_BLR_01,4.8,NONE,NONE,4,4,14.0,0,11.6,36.6,NONE,0,FALSE,276,NIGHT,FALSE,FALSE
APP_0008375,2026-08-03 05:25:22,JNY_608181087,4,START_CHARGE,USR_29690,SUBSCRIBER,ANDROID,4.1.6,WIFI,Delhi,28.6209,77.2229,5.0,CCS2,FALSE,3,STN_DEL_01,1.3,STN_DEL_01,MALL,4,5,19.5,0,16.3,53.8,NONE,0,TRUE,378,NIGHT,FALSE,FALSE
APP_0006106,2026-08-03 05:25:31,JNY_223053343,1,SEARCH,USR_29803,FREE,ANDROID,3.9.8,4G,Delhi,28.4989,77.3929,3.0,CCS2,FALSE,2,STN_DEL_02,0.8,NONE,NONE,4,4,14.0,0,26.7,91.4,NONE,0,FALSE,254,NIGHT,FALSE,FALSE
APP_0006107,2026-08-03 05:26:00,JNY_223053343,2,VIEW_STATION,USR_29803,FREE,ANDROID,3.9.8,4G,Delhi,28.5418,77.3776,3.0,CCS2,FALSE,2,STN_DEL_02,0.8,STN_DEL_02,OFFICE,3,4,14.0,0,26.7,91.4,NONE,0,FALSE,110,NIGHT,FALSE,FALSE
APP_0006108,2026-08-03 05:27:50,JNY_223053343,3,NAVIGATE,USR_29803,FREE,ANDROID,3.9.8,4G,Delhi,28.5608,77.4086,3.0,CCS2,FALSE,2,STN_DEL_02,0.8,STN_DEL_02,OFFICE,3,4,14.0,0,26.7,91.4,NONE,0,FALSE,101,NIGHT,FALSE,FALSE
APP_0017456,2026-08-03 05:30:27,JNY_397669066,4,START_CHARGE,USR_32140,FREE,ANDROID,4.2.1,5G,Jaipur,26.8507,75.8348,25.0,CCS2,FALSE,2,STN_JPR_02,12.1,STN_JPR_02,HIGHWAY,4,5,21.0,2,14.7,54.8,NONE,0,TRUE,87,NIGHT,FALSE,FALSE
APP_0006109,2026-08-03 05:31:09,JNY_223053343,4,START_CHARGE,USR_29803,FREE,ANDROID,3.9.8,4G,Delhi,28.5532,77.376,3.0,CCS2,FALSE,2,STN_DEL_02,0.8,STN_DEL_02,OFFICE,3,4,14.0,0,26.7,91.4,NONE,0,TRUE,664,NIGHT,FALSE,FALSE
APP_0020084,2026-08-03 05:32:38,JNY_635410729,1,SEARCH,USR_85945,SUBSCRIBER,ANDROID,4.2.1,4G,Mumbai,19.0776,72.8492,10.0,CCS2,FALSE,2,STN_MUM_01,0.6,NONE,NONE,3,5,20.0,3,24.9,84.3,NONE,0,FALSE,194,NIGHT,FALSE,FALSE
APP_0020085,2026-08-03 05:33:39,JNY_635410729,2,VIEW_STATION,USR_85945,SUBSCRIBER,ANDROID,4.2.1,4G,Mumbai,19.0783,72.8844,10.0,CCS2,FALSE,2,STN_MUM_01,0.6,STN_MUM_01,MALL,5,5,20.0,0,24.9,84.3,NONE,0,FALSE,358,NIGHT,FALSE,FALSE
APP_0020086,2026-08-03 05:34:48,JNY_635410729,3,NAVIGATE,USR_85945,SUBSCRIBER,ANDROID,4.2.1,4G,Mumbai,19.0833,72.8832,10.0,CCS2,FALSE,2,STN_MUM_01,0.6,STN_MUM_01,MALL,5,5,20.0,0,24.9,84.3,NONE,0,FALSE,190,NIGHT,FALSE,FALSE
APP_0005003,2026-08-03 05:44:49,JNY_671411098,1,SEARCH,USR_24992,FREE,ANDROID,4.1.2,4G,Mumbai,19.0708,72.864,10.0,TYPE2_AC,FALSE,2,STN_MUM_01,9.6,NONE,NONE,4,5,20.0,0,32.6,108.6,NONE,0,FALSE,316,NIGHT,FALSE,FALSE
APP_0009544,2026-08-03 05:48:29,JNY_488951666,1,SEARCH,USR_20825,FREE,ANDROID,4.2.1,4G,Jaipur,26.8151,75.8004,15.0,CCS2,FALSE,2,STN_JPR_02,0.7,NONE,NONE,4,5,21.0,1,41.8,125.1,NONE,0,FALSE,307,NIGHT,FALSE,FALSE
APP_0009545,2026-08-03 05:48:51,JNY_488951666,2,VIEW_STATION,USR_20825,FREE,ANDROID,4.2.1,4G,Jaipur,26.8252,75.8399,15.0,CCS2,FALSE,2,STN_JPR_02,0.7,STN_JPR_02,HIGHWAY,4,5,21.0,0,41.8,125.1,NONE,0,FALSE,166,NIGHT,FALSE,FALSE
APP_0009247,2026-08-03 05:49:03,JNY_771074125,1,SEARCH,USR_16239,FREE,ANDROID,4.1.2,4G,Gurugram,28.4622,77.072,5.0,CCS2,FALSE,1,STN_GGN_01,2.1,NONE,NONE,3,4,14.0,0,24.0,82.9,NONE,0,FALSE,330,NIGHT,FALSE,FALSE
APP_0009546,2026-08-03 05:49:08,JNY_488951666,3,NAVIGATE,USR_20825,FREE,ANDROID,4.2.1,4G,Jaipur,26.8203,75.7595,15.0,CCS2,FALSE,2,STN_JPR_02,0.7,STN_JPR_02,HIGHWAY,4,5,21.0,0,41.8,125.1,NONE,0,FALSE,119,NIGHT,FALSE,FALSE
APP_0009248,2026-08-03 05:49:22,JNY_771074125,2,VIEW_STATION,USR_16239,FREE,ANDROID,4.1.2,4G,Gurugram,28.467,77.021,5.0,CCS2,FALSE,1,STN_GGN_01,2.1,STN_GGN_01,OFFICE,4,4,14.0,0,24.0,82.9,NONE,0,FALSE,117,NIGHT,FALSE,FALSE
APP_0009249,2026-08-03 05:49:57,JNY_771074125,3,NAVIGATE,USR_16239,FREE,ANDROID,4.1.2,4G,Gurugram,28.4798,77.0334,5.0,CCS2,FALSE,1,STN_GGN_01,2.1,STN_GGN_01,OFFICE,4,4,14.0,0,24.0,82.9,NONE,0,FALSE,441,NIGHT,FALSE,FALSE
APP_0009547,2026-08-03 05:55:27,JNY_488951666,4,START_CHARGE,USR_20825,FREE,ANDROID,4.2.1,4G,Jaipur,26.8625,75.784,15.0,CCS2,FALSE,2,STN_JPR_02,0.7,STN_JPR_02,HIGHWAY,4,5,21.0,0,41.8,125.1,NONE,0,TRUE,186,NIGHT,FALSE,FALSE
APP_0020087,2026-08-03 05:57:52,JNY_635410729,4,START_CHARGE,USR_85945,SUBSCRIBER,ANDROID,4.2.1,4G,Mumbai,19.0748,72.9238,10.0,CCS2,FALSE,2,STN_MUM_01,0.6,STN_MUM_01,MALL,5,5,20.0,0,24.9,84.3,NONE,0,TRUE,450,NIGHT,FALSE,FALSE
APP_0012529,2026-08-03 06:00:59,JNY_835503505,1,SEARCH,USR_79332,FREE,IOS,4.2.1,4G,Gurugram,28.5076,77.0282,15.0,CCS2,FALSE,2,STN_GGN_01,2.7,NONE,NONE,4,4,14.0,0,19.1,62.9,NONE,0,FALSE,111,MORNING,FALSE,FALSE
APP_0012530,2026-08-03 06:02:02,JNY_835503505,2,VIEW_STATION,USR_79332,FREE,IOS,4.2.1,4G,Gurugram,28.4594,77.0431,15.0,CCS2,FALSE,2,STN_GGN_01,2.7,STN_GGN_01,OFFICE,4,4,14.0,2,19.1,62.9,NONE,0,FALSE,282,MORNING,FALSE,FALSE
APP_0023115,2026-08-03 06:02:41,JNY_191920666,1,SEARCH,USR_75938,SUBSCRIBER,IOS,4.1.6,4G,Bengaluru,12.9543,77.5994,5.0,CHAdeMO,TRUE,1,STN_BLR_01,3.5,NONE,NONE,4,4,14.0,0,27.6,103.2,NONE,0,FALSE,366,MORNING,FALSE,FALSE
APP_0012531,2026-08-03 06:03:13,JNY_835503505,3,NAVIGATE,USR_79332,FREE,IOS,4.2.1,4G,Gurugram,28.476,77.0303,15.0,CCS2,FALSE,2,STN_GGN_01,2.7,STN_GGN_01,OFFICE,4,4,14.0,2,19.1,62.9,NONE,0,FALSE,175,MORNING,FALSE,FALSE
APP_0018585,2026-08-03 06:06:22,JNY_533365924,1,SEARCH,USR_96229,FREE,ANDROID,4.2.0,WIFI,Gurugram,28.4044,77.0906,5.0,CCS2,FALSE,1,STN_GGN_02,1.2,NONE,NONE,4,5,19.5,0,30.8,104.8,NONE,0,FALSE,373,MORNING,FALSE,FALSE
APP_0018586,2026-08-03 06:06:36,JNY_533365924,2,VIEW_STATION,USR_96229,FREE,ANDROID,4.2.0,WIFI,Gurugram,28.3924,77.0619,5.0,CCS2,FALSE,1,STN_GGN_02,1.2,STN_GGN_02,MALL,3,5,19.5,0,30.8,104.8,NONE,0,FALSE,359,MORNING,FALSE,FALSE
APP_0005084,2026-08-03 06:08:18,JNY_672176637,1,SEARCH,USR_89322,SUBSCRIBER,IOS,4.1.2,4G,Gurugram,28.4637,77.0315,5.0,CCS2,FALSE,1,STN_GGN_01,1.1,NONE,NONE,4,4,14.0,0,36.1,119.0,NONE,0,FALSE,465,MORNING,FALSE,FALSE
APP_0018587,2026-08-03 06:08:28,JNY_533365924,3,NAVIGATE,USR_96229,FREE,ANDROID,4.2.0,WIFI,Gurugram,28.3937,77.0123,5.0,CCS2,FALSE,1,STN_GGN_02,1.2,STN_GGN_02,MALL,3,5,19.5,0,30.8,104.8,NONE,0,FALSE,141,MORNING,FALSE,FALSE
APP_0000391,2026-08-03 06:08:40,JNY_256785146,1,SEARCH,USR_41048,FREE,ANDROID,4.2.1,4G,Delhi,28.6084,77.23,5.0,CCS2,TRUE,1,STN_DEL_01,1.3,NONE,NONE,2,5,19.5,0,25.0,72.2,NONE,0,FALSE,184,MORNING,FALSE,FALSE
APP_0005085,2026-08-03 06:08:44,JNY_672176637,2,VIEW_STATION,USR_89322,SUBSCRIBER,IOS,4.1.2,4G,Gurugram,28.4941,77.03,5.0,CCS2,FALSE,1,STN_GGN_01,1.1,STN_GGN_01,OFFICE,4,4,14.0,0,36.1,119.0,NONE,0,FALSE,453,MORNING,FALSE,FALSE
APP_0005086,2026-08-03 06:09:04,JNY_672176637,3,NAVIGATE,USR_89322,SUBSCRIBER,IOS,4.1.2,4G,Gurugram,28.4385,77.0259,5.0,CCS2,FALSE,1,STN_GGN_01,1.1,STN_GGN_01,OFFICE,4,4,14.0,0,36.1,119.0,NONE,0,FALSE,322,MORNING,FALSE,FALSE
APP_0000392,2026-08-03 06:09:44,JNY_256785146,2,VIEW_STATION,USR_41048,FREE,ANDROID,4.2.1,4G,Delhi,28.6211,77.2208,5.0,CCS2,TRUE,1,STN_DEL_01,1.3,STN_DEL_01,MALL,4,5,19.5,0,25.0,72.2,NONE,0,FALSE,144,MORNING,FALSE,FALSE
APP_0000393,2026-08-03 06:11:00,JNY_256785146,3,NAVIGATE,USR_41048,FREE,ANDROID,4.2.1,4G,Delhi,28.6193,77.2108,5.0,CCS2,TRUE,1,STN_DEL_01,1.3,STN_DEL_01,MALL,4,5,19.5,0,25.0,72.2,NONE,0,FALSE,265,MORNING,FALSE,FALSE
APP_0000085,2026-08-03 06:15:07,JNY_422466303,1,SEARCH,USR_77500,FREE,ANDROID,4.2.1,4G,Bengaluru,12.976,77.5904,3.0,CHAdeMO,FALSE,1,STN_BLR_01,2.4,NONE,NONE,4,4,14.0,2,32.8,119.0,NONE,0,FALSE,181,MORNING,FALSE,FALSE
APP_0000086,2026-08-03 06:15:51,JNY_422466303,2,VIEW_STATION,USR_77500,FREE,ANDROID,4.2.1,4G,Bengaluru,12.9628,77.5706,3.0,CHAdeMO,FALSE,1,STN_BLR_01,2.4,STN_BLR_01,OFFICE,4,4,14.0,0,32.8,119.0,NONE,0,FALSE,238,MORNING,FALSE,FALSE
APP_0002230,2026-08-03 06:16:53,JNY_997111943,1,SEARCH,USR_27873,FREE,ANDROID,4.2.1,4G,Mumbai,19.0865,72.862,10.0,CCS2,TRUE,2,STN_MUM_02,4.9,NONE,NONE,0,4,12.0,49,15.9,59.8,NONE,0,FALSE,319,MORNING,FALSE,FALSE
APP_0002231,2026-08-03 06:17:44,JNY_997111943,2,VIEW_STATION,USR_27873,FREE,ANDROID,4.2.1,4G,Mumbai,19.1124,72.8812,10.0,CCS2,TRUE,2,STN_MUM_02,4.9,STN_MUM_02,RESIDENTIAL,1,4,12.0,3,15.9,59.8,NONE,0,FALSE,166,MORNING,FALSE,FALSE
APP_0005087,2026-08-03 06:19:52,JNY_672176637,4,START_CHARGE,USR_89322,SUBSCRIBER,IOS,4.1.2,4G,Gurugram,28.4828,77.0278,5.0,CCS2,FALSE,1,STN_GGN_01,1.1,STN_GGN_01,OFFICE,4,4,14.0,0,36.1,119.0,NONE,0,TRUE,108,MORNING,FALSE,FALSE
APP_0020028,2026-08-03 06:19:58,JNY_974738855,1,SEARCH,USR_82128,FREE,ANDROID,4.1.2,4G,Mumbai,19.1198,72.8753,10.0,CCS2,FALSE,2,STN_MUM_02,2.6,NONE,NONE,1,4,12.0,2,28.1,80.9,NONE,0,FALSE,551,MORNING,FALSE,FALSE
APP_0020029,2026-08-03 06:20:43,JNY_974738855,2,VIEW_STATION,USR_82128,FREE,ANDROID,4.1.2,4G,Mumbai,19.1082,72.8761,10.0,CCS2,FALSE,2,STN_MUM_02,2.6,STN_MUM_02,RESIDENTIAL,2,4,12.0,0,28.1,80.9,NONE,0,FALSE,136,MORNING,FALSE,FALSE
APP_0007642,2026-08-03 06:21:33,JNY_507777201,1,SEARCH,USR_56907,FREE,IOS,4.2.1,WIFI,Mumbai,19.1165,72.8744,3.0,TYPE2_AC,FALSE,2,STN_MUM_02,2.8,NONE,NONE,0,4,12.0,18,46.4,145.4,NONE,0,FALSE,137,MORNING,FALSE,FALSE
APP_0007643,2026-08-03 06:21:52,JNY_507777201,2,VIEW_STATION,USR_56907,FREE,IOS,4.2.1,WIFI,Mumbai,19.1231,72.8855,3.0,TYPE2_AC,FALSE,2,STN_MUM_02,2.8,STN_MUM_02,RESIDENTIAL,2,4,12.0,6,46.4,145.4,NONE,0,FALSE,264,MORNING,FALSE,FALSE
APP_0020030,2026-08-03 06:22:24,JNY_974738855,3,NAVIGATE,USR_82128,FREE,ANDROID,4.1.2,4G,Mumbai,19.0889,72.8783,10.0,CCS2,FALSE,2,STN_MUM_02,2.6,STN_MUM_02,RESIDENTIAL,2,4,12.0,0,28.1,80.9,NONE,0,FALSE,220,MORNING,FALSE,FALSE
APP_0009250,2026-08-03 06:23:47,JNY_771074125,4,START_CHARGE,USR_16239,FREE,ANDROID,4.1.2,4G,Gurugram,28.4261,77.0138,5.0,CCS2,FALSE,1,STN_GGN_01,2.1,STN_GGN_01,OFFICE,4,4,14.0,0,24.0,82.9,NONE,0,TRUE,135,MORNING,FALSE,FALSE
APP_0012532,2026-08-03 06:24:52,JNY_835503505,4,START_CHARGE,USR_79332,FREE,IOS,4.2.1,4G,Gurugram,28.4995,77.018,15.0,CCS2,FALSE,2,STN_GGN_01,2.7,STN_GGN_01,OFFICE,4,4,14.0,2,19.1,62.9,NONE,0,TRUE,178,MORNING,FALSE,FALSE
APP_0004034,2026-08-03 06:28:56,JNY_605982225,1,SEARCH,USR_48581,FREE,ANDROID,4.2.0,4G,Mumbai,14.3674,76.4814,10.0,TYPE2_AC,TRUE,0,NONE,0.0,NONE,NONE,0,0,0.0,0,21.9,67.8,NONE,0,FALSE,298,MORNING,FALSE,TRUE
APP_0011942,2026-08-03 06:32:34,JNY_887112649,1,SEARCH,USR_96653,FREE,ANDROID,4.2.1,4G,Gurugram,28.4018,77.0247,10.0,CCS2,FALSE,1,STN_GGN_02,0.5,NONE,NONE,4,5,19.5,0,37.0,128.0,NONE,0,FALSE,221,MORNING,FALSE,FALSE
APP_0011943,2026-08-03 06:32:49,JNY_887112649,2,VIEW_STATION,USR_96653,FREE,ANDROID,4.2.1,4G,Gurugram,28.4531,77.0363,10.0,CCS2,FALSE,1,STN_GGN_02,0.5,STN_GGN_02,MALL,2,5,19.5,0,37.0,128.0,NONE,0,FALSE,507,MORNING,FALSE,FALSE
APP_0006803,2026-08-03 06:33:47,JNY_459631477,1,SEARCH,USR_65598,FREE,ANDROID,4.1.2,4G,Jaipur,26.8727,75.8083,5.0,ANY,TRUE,1,STN_JPR_02,2.8,NONE,NONE,4,5,21.0,0,32.7,125.9,NONE,0,FALSE,187,MORNING,FALSE,FALSE
APP_0006804,2026-08-03 06:34:05,JNY_459631477,2,VIEW_STATION,USR_65598,FREE,ANDROID,4.1.2,4G,Jaipur,26.8461,75.8347,5.0,ANY,TRUE,1,STN_JPR_02,2.8,STN_JPR_02,HIGHWAY,3,5,21.0,3,32.7,125.9,NONE,0,FALSE,183,MORNING,FALSE,FALSE
APP_0020031,2026-08-03 06:34:39,JNY_974738855,4,START_CHARGE,USR_82128,FREE,ANDROID,4.1.2,4G,Mumbai,19.1649,72.8862,10.0,CCS2,FALSE,2,STN_MUM_02,2.6,STN_MUM_02,RESIDENTIAL,2,4,12.0,0,28.1,80.9,NONE,0,TRUE,82,MORNING,FALSE,FALSE
APP_0006805,2026-08-03 06:35:35,JNY_459631477,3,NAVIGATE,USR_65598,FREE,ANDROID,4.1.2,4G,Jaipur,26.8497,75.7977,5.0,ANY,TRUE,1,STN_JPR_02,2.8,STN_JPR_02,HIGHWAY,3,5,21.0,3,32.7,125.9,NONE,0,FALSE,127,MORNING,FALSE,FALSE
APP_0012960,2026-08-03 06:37:05,JNY_303469527,1,SEARCH,USR_90433,FREE,ANDROID,4.2.1,4G,Mumbai,19.0782,72.8648,3.0,TYPE2_AC,FALSE,2,STN_MUM_02,0.6,NONE,NONE,1,4,12.0,2,18.2,70.8,NONE,0,FALSE,687,MORNING,FALSE,FALSE
APP_0012961,2026-08-03 06:37:14,JNY_303469527,2,VIEW_STATION,USR_90433,FREE,ANDROID,4.2.1,4G,Mumbai,19.1489,72.8487,3.0,TYPE2_AC,FALSE,2,STN_MUM_02,0.6,STN_MUM_01,MALL,5,5,20.0,0,18.2,70.8,NONE,0,FALSE,412,MORNING,FALSE,FALSE
APP_0009722,2026-08-03 06:38:45,JNY_265136730,1,SEARCH,USR_36741,FREE,ANDROID,4.2.1,5G,Mumbai,20.7182,77.7439,5.0,CCS2,TRUE,0,NONE,0.0,NONE,NONE,0,0,0.0,0,42.2,146.5,NONE,0,FALSE,226,MORNING,FALSE,TRUE
APP_0010825,2026-08-03 06:44:30,JNY_643407789,1,SEARCH,USR_10454,FREE,ANDROID,4.1.6,5G,Delhi,28.7031,77.1162,10.0,TYPE2_AC,TRUE,3,STN_DEL_03,4.9,NONE,NONE,5,5,21.0,0,38.7,149.7,NONE,0,FALSE,215,MORNING,FALSE,FALSE
APP_0010826,2026-08-03 06:44:40,JNY_643407789,2,VIEW_STATION,USR_10454,FREE,ANDROID,4.1.6,5G,Delhi,28.7236,77.1088,10.0,TYPE2_AC,TRUE,3,STN_DEL_03,4.9,STN_DEL_02,OFFICE,3,4,14.0,0,38.7,149.7,NONE,0,FALSE,332,MORNING,FALSE,FALSE
APP_0001856,2026-08-03 06:46:17,JNY_382558008,1,SEARCH,USR_97504,FREE,ANDROID,4.2.1,4G,Mumbai,19.1421,72.8864,15.0,ANY,FALSE,2,STN_MUM_02,5.8,NONE,NONE,3,4,12.0,0,41.4,141.7,NONE,0,FALSE,165,MORNING,FALSE,FALSE
APP_0010827,2026-08-03 06:46:24,JNY_643407789,3,NAVIGATE,USR_10454,FREE,ANDROID,4.1.6,5G,Delhi,28.7105,77.1396,10.0,TYPE2_AC,TRUE,3,STN_DEL_03,4.9,STN_DEL_02,OFFICE,3,4,14.0,0,38.7,149.7,NONE,0,FALSE,325,MORNING,FALSE,FALSE
APP_0010152,2026-08-03 06:46:46,JNY_722641313,1,SEARCH,USR_17116,FREE,ANDROID,3.9.8,WIFI,Gurugram,28.4592,77.0114,5.0,CCS2,FALSE,1,STN_GGN_01,0.5,NONE,NONE,4,4,14.0,0,26.0,89.9,NONE,0,FALSE,186,MORNING,FALSE,FALSE
APP_0019422,2026-08-03 06:47:21,JNY_614310449,1,SEARCH,USR_68996,FREE,ANDROID,4.2.1,5G,Bengaluru,12.9399,77.6191,10.0,ANY,FALSE,1,STN_BLR_01,8.2,NONE,NONE,3,4,14.0,0,25.2,100.1,NONE,0,FALSE,487,MORNING,FALSE,FALSE
APP_0019423,2026-08-03 06:47:51,JNY_614310449,2,VIEW_STATION,USR_68996,FREE,ANDROID,4.2.1,5G,Bengaluru,12.9673,77.5693,10.0,ANY,FALSE,1,STN_BLR_01,8.2,STN_BLR_01,OFFICE,4,4,14.0,0,25.2,100.1,NONE,0,FALSE,649,MORNING,FALSE,FALSE
APP_0019424,2026-08-03 06:48:42,JNY_614310449,3,NAVIGATE,USR_68996,FREE,ANDROID,4.2.1,5G,Bengaluru,12.9656,77.607,10.0,ANY,FALSE,1,STN_BLR_01,8.2,STN_BLR_01,OFFICE,4,4,14.0,0,25.2,100.1,NONE,0,FALSE,137,MORNING,FALSE,FALSE
APP_0008969,2026-08-03 06:48:49,JNY_734644770,1,SEARCH,USR_93904,SUBSCRIBER,IOS,4.1.6,4G,Jaipur,26.926,75.7525,5.0,CCS2,TRUE,2,STN_JPR_01,2.5,NONE,NONE,4,5,18.5,0,37.0,148.1,NONE,0,FALSE,326,MORNING,FALSE,FALSE
APP_0016393,2026-08-03 06:49:09,JNY_607391292,1,SEARCH,USR_48376,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.6765,77.0982,5.0,CCS2,TRUE,2,STN_DEL_03,0.8,NONE,NONE,3,5,21.0,0,23.5,89.4,NONE,0,FALSE,255,MORNING,FALSE,FALSE
APP_0008970,2026-08-03 06:49:15,JNY_734644770,2,VIEW_STATION,USR_93904,SUBSCRIBER,IOS,4.1.6,4G,Jaipur,26.9009,75.7565,5.0,CCS2,TRUE,2,STN_JPR_01,2.5,STN_JPR_01,MALL,4,5,18.5,0,37.0,148.1,NONE,0,FALSE,203,MORNING,FALSE,FALSE
APP_0001341,2026-08-03 06:49:36,JNY_443886922,1,SEARCH,USR_17621,SUBSCRIBER,ANDROID,4.2.0,4G,Mumbai,19.1364,72.9043,10.0,TYPE2_AC,FALSE,2,STN_MUM_02,0.6,NONE,NONE,2,4,12.0,5,60.3,210.5,NONE,0,FALSE,150,MORNING,FALSE,FALSE
APP_0016394,2026-08-03 06:49:44,JNY_607391292,2,VIEW_STATION,USR_48376,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.6847,77.0761,5.0,CCS2,TRUE,2,STN_DEL_03,0.8,STN_DEL_03,HIGHWAY,3,5,21.0,0,23.5,89.4,NONE,0,FALSE,132,MORNING,FALSE,FALSE
APP_0016395,2026-08-03 06:50:09,JNY_607391292,3,NAVIGATE,USR_48376,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.6837,77.0729,5.0,CCS2,TRUE,2,STN_DEL_03,0.8,STN_DEL_03,HIGHWAY,3,5,21.0,0,23.5,89.4,NONE,0,FALSE,225,MORNING,FALSE,FALSE
APP_0016396,2026-08-03 06:50:23,JNY_607391292,4,RESERVE,USR_48376,SUBSCRIBER,ANDROID,4.1.2,5G,Delhi,28.6728,77.1013,5.0,CCS2,TRUE,2,STN_DEL_03,0.8,STN_DEL_03,HIGHWAY,3,5,21.0,0,23.5,89.4,RSV_7211511,45,FALSE,398,MORNING,FALSE,FALSE
