event_time,selected_site_id,city,site_category,day_part,is_weekend,total_bays,operational_bays,occupied_bays,available_bays,active_chargers,queue_length,utilization_pct,estimated_wait_min,average_session_duration_min,price_per_kwh,is_fast_charger_site,incident_flag,incident_type
2026-08-03 01:40:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.78,38.11,20.95,True,False,NONE
2026-08-03 01:40:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.35,20.2,True,False,NONE
2026-08-03 01:40:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,1,50.0,8.75,32.03,12.06,False,False,NONE
2026-08-03 01:45:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,34.91,14.15,False,False,NONE
2026-08-03 01:45:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,29.79,19.52,True,False,NONE
2026-08-03 01:45:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,38.8,14.05,False,False,NONE
2026-08-03 01:45:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.0,46.46,20.96,True,True,CHARGER_MAINTENANCE
2026-08-03 01:45:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.66,36.44,13.98,False,False,NONE
2026-08-03 01:45:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,31.83,19.77,True,False,NONE
2026-08-03 01:45:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.83,32.03,18.57,True,False,NONE
2026-08-03 01:45:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,1.16,42.46,21.05,True,False,NONE
2026-08-03 01:45:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,1.77,32.0,19.61,True,False,NONE
2026-08-03 01:45:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,29.54,11.91,False,False,NONE
2026-08-03 01:50:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,37.06,13.87,False,False,NONE
2026-08-03 01:50:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,31.84,19.38,True,False,NONE
2026-08-03 01:50:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.03,34.99,13.91,False,False,NONE
2026-08-03 01:50:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.0,38.53,21.06,True,True,CHARGER_MAINTENANCE
2026-08-03 01:50:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,40.3,14.08,False,False,NONE
2026-08-03 01:50:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,1.78,30.22,19.33,True,False,NONE
2026-08-03 01:50:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,31.8,18.4,True,False,NONE
2026-08-03 01:50:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,1.06,42.75,20.92,True,False,NONE
2026-08-03 01:50:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,29.35,19.64,True,False,NONE
2026-08-03 01:50:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.49,32.32,12.08,False,False,NONE
2026-08-03 01:55:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.67,36.69,14.06,False,False,NONE
2026-08-03 01:55:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.39,32.17,19.38,True,False,NONE
2026-08-03 01:55:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.53,41.54,13.89,False,False,NONE
2026-08-03 01:55:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,3,1,1,0,75.0,0.08,44.63,20.93,True,True,CHARGER_MAINTENANCE
2026-08-03 01:55:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.82,40.21,13.91,False,False,NONE
2026-08-03 01:55:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,33.49,19.77,True,False,NONE
2026-08-03 01:55:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,33.53,18.49,True,False,NONE
2026-08-03 01:55:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,1,40.0,10.54,43.5,21.24,True,False,NONE
2026-08-03 01:55:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.04,20.26,True,False,NONE
2026-08-03 01:55:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,26.09,12.08,False,False,NONE
2026-08-03 02:00:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,2.4,37.95,14.09,False,False,NONE
2026-08-03 02:00:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.31,27.91,19.63,True,False,NONE
2026-08-03 02:00:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.06,35.8,13.77,False,False,NONE
2026-08-03 02:00:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.0,35.75,21.21,True,False,NONE
2026-08-03 02:00:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,39.83,14.05,False,False,NONE
2026-08-03 02:00:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.72,19.69,True,False,NONE
2026-08-03 02:00:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.27,29.0,18.64,True,False,NONE
2026-08-03 02:00:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,43.87,20.82,True,False,NONE
2026-08-03 02:00:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.56,35.57,20.11,True,False,NONE
2026-08-03 02:00:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.53,30.77,11.95,False,False,NONE
2026-08-03 02:05:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,2,2,2,0,50.0,1.1,36.33,13.99,False,False,NONE
2026-08-03 02:05:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,2.3,32.68,19.57,True,False,NONE
2026-08-03 02:05:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,37.42,14.1,False,False,NONE
2026-08-03 02:05:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.0,42.95,21.22,True,False,NONE
2026-08-03 02:05:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.49,39.89,13.82,False,False,NONE
2026-08-03 02:05:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.35,32.34,19.73,True,False,NONE
2026-08-03 02:05:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,31.68,18.51,True,False,NONE
2026-08-03 02:05:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,39.69,21.25,True,False,NONE
2026-08-03 02:05:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.72,35.58,19.97,True,False,NONE
2026-08-03 02:05:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,29.42,11.95,False,False,NONE
2026-08-03 02:10:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,2,2,2,1,50.0,10.11,37.98,13.95,False,False,NONE
2026-08-03 02:10:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,1,40.0,8.75,30.36,19.66,True,False,NONE
2026-08-03 02:10:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.47,37.52,14.16,False,False,NONE
2026-08-03 02:10:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.79,44.32,21.13,True,False,NONE
2026-08-03 02:10:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.28,34.27,13.99,False,False,NONE
2026-08-03 02:10:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,34.15,19.56,True,False,NONE
2026-08-03 02:10:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,2.79,32.56,18.72,True,False,NONE
2026-08-03 02:10:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,43.28,20.93,True,False,NONE
2026-08-03 02:10:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,2.14,32.17,20.06,True,False,NONE
2026-08-03 02:10:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,1.19,30.83,12.0,False,False,NONE
2026-08-03 02:15:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.13,33.97,14.13,False,False,NONE
2026-08-03 02:15:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,1,20.0,5.46,36.02,19.44,True,False,NONE
2026-08-03 02:15:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.4,38.26,14.09,False,False,NONE
2026-08-03 02:15:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.21,42.83,20.9,True,False,NONE
2026-08-03 02:15:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,37.19,14.04,False,False,NONE
2026-08-03 02:15:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,30.91,19.71,True,False,NONE
2026-08-03 02:15:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,27.95,18.8,True,False,NONE
2026-08-03 02:15:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,44.26,20.72,True,False,NONE
2026-08-03 02:15:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,31.39,19.8,True,False,NONE
2026-08-03 02:15:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,1,50.0,9.42,31.94,11.98,False,False,NONE
2026-08-03 02:20:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.18,38.71,13.87,False,False,NONE
2026-08-03 02:20:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,28.76,19.74,True,False,NONE
2026-08-03 02:20:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.64,37.76,13.97,False,False,NONE
2026-08-03 02:20:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.0,43.0,20.88,True,False,NONE
2026-08-03 02:20:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,36.57,14.09,False,False,NONE
2026-08-03 02:20:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,1,40.0,4.71,30.43,19.35,True,False,NONE
2026-08-03 02:20:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,33.4,18.5,True,False,NONE
2026-08-03 02:20:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,38.34,21.0,True,False,NONE
2026-08-03 02:20:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,34.28,20.09,True,False,NONE
2026-08-03 02:20:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,1.13,25.78,11.91,False,False,NONE
2026-08-03 02:25:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,9.54,36.34,14.05,False,False,NONE
2026-08-03 02:25:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,29.95,19.68,True,False,NONE
2026-08-03 02:25:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.61,41.1,14.02,False,False,NONE
2026-08-03 02:25:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.0,41.36,21.01,True,False,NONE
2026-08-03 02:25:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.39,33.95,13.91,False,False,NONE
2026-08-03 02:25:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.23,34.26,19.68,True,False,NONE
2026-08-03 02:25:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,34.07,18.38,True,False,NONE
2026-08-03 02:25:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,44.73,21.16,True,False,NONE
2026-08-03 02:25:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.97,20.1,True,False,NONE
2026-08-03 02:25:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,32.11,11.93,False,False,NONE
2026-08-03 02:30:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,37.12,13.82,False,False,NONE
2026-08-03 02:30:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,0,20.0,2.86,32.25,19.33,True,False,NONE
2026-08-03 02:30:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,9.63,38.51,14.03,False,False,NONE
2026-08-03 02:30:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,2,60.0,14.63,41.43,21.17,True,False,NONE
2026-08-03 02:30:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,34.58,13.94,False,False,NONE
2026-08-03 02:30:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.3,30.97,19.48,True,False,NONE
2026-08-03 02:30:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,31.7,18.42,True,False,NONE
2026-08-03 02:30:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,2,3,3,0,40.0,0.0,47.98,21.03,True,False,NONE
2026-08-03 02:30:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.28,27.54,20.3,True,False,NONE
2026-08-03 02:30:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,29.7,11.78,False,False,NONE
2026-08-03 02:35:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,2,25.0,19.13,36.8,13.85,False,False,NONE
2026-08-03 02:35:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,0,20.0,1.35,35.69,19.52,True,False,NONE
2026-08-03 02:35:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,38.09,14.0,False,False,NONE
2026-08-03 02:35:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.0,44.3,20.97,True,False,NONE
2026-08-03 02:35:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.61,41.37,13.85,False,False,NONE
2026-08-03 02:35:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,32.6,19.64,True,False,NONE
2026-08-03 02:35:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,1.32,30.91,18.59,True,False,NONE
2026-08-03 02:35:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.0,42.18,20.87,True,False,NONE
2026-08-03 02:35:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,31.72,20.13,True,False,NONE
2026-08-03 02:35:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,29.44,12.01,False,False,NONE
2026-08-03 02:40:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,38.68,14.02,False,False,NONE
2026-08-03 02:40:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,32.18,19.35,True,False,NONE
2026-08-03 02:40:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,10.89,38.69,13.81,False,False,NONE
2026-08-03 02:40:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.0,41.18,20.98,True,True,POWER_LIMITATION
2026-08-03 02:40:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,39.01,13.95,False,False,NONE
2026-08-03 02:40:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,1,20.0,7.57,32.08,19.2,True,False,NONE
2026-08-03 02:40:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.33,18.6,True,False,NONE
2026-08-03 02:40:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.92,36.69,21.21,True,False,NONE
2026-08-03 02:40:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,1,4,4,0,20.0,1.87,33.65,19.86,True,False,NONE
2026-08-03 02:40:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.5,27.99,12.06,False,False,NONE
2026-08-03 02:45:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,41.37,13.93,False,False,NONE
2026-08-03 02:45:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,29.48,19.51,True,False,NONE
2026-08-03 02:45:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.28,36.54,13.97,False,False,NONE
2026-08-03 02:45:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.0,40.26,21.18,True,True,POWER_LIMITATION
2026-08-03 02:45:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.7,35.53,14.11,False,False,NONE
2026-08-03 02:45:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,33.3,19.54,True,False,NONE
2026-08-03 02:45:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,29.71,18.23,True,False,NONE
2026-08-03 02:45:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.87,37.9,21.24,True,False,NONE
2026-08-03 02:45:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,32.51,20.03,True,False,NONE
2026-08-03 02:45:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,28.59,11.79,False,False,NONE
2026-08-03 02:50:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,39.03,13.88,False,False,NONE
2026-08-03 02:50:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,1,40.0,5.24,33.19,19.51,True,False,NONE
2026-08-03 02:50:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,2,25.0,16.13,39.26,14.13,False,False,NONE
2026-08-03 02:50:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.0,44.58,20.75,True,True,POWER_LIMITATION
2026-08-03 02:50:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,40.57,13.87,False,False,NONE
2026-08-03 02:50:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.0,33.41,19.44,True,False,NONE
2026-08-03 02:50:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,35.08,18.33,True,False,NONE
2026-08-03 02:50:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,1,60.0,5.16,38.91,20.94,True,False,NONE
2026-08-03 02:50:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,1,4,4,0,20.0,2.4,30.33,20.01,True,False,NONE
2026-08-03 02:50:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,30.39,12.09,False,False,NONE
2026-08-03 02:55:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,38.37,13.97,False,False,NONE
2026-08-03 02:55:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.46,19.43,True,False,NONE
2026-08-03 02:55:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,2.04,38.24,13.85,False,False,NONE
2026-08-03 02:55:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,1.89,42.55,21.08,True,True,POWER_LIMITATION
2026-08-03 02:55:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,37.43,13.97,False,False,NONE
2026-08-03 02:55:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,0,20.0,0.47,29.39,19.59,True,False,NONE
2026-08-03 02:55:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.36,32.75,18.49,True,False,NONE
2026-08-03 02:55:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.52,40.32,21.04,True,False,NONE
2026-08-03 02:55:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,1.43,29.87,20.1,True,False,NONE
2026-08-03 02:55:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,1.91,29.98,12.02,False,False,NONE
2026-08-03 03:00:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.02,39.09,13.91,False,False,NONE
2026-08-03 03:00:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.68,29.17,19.09,True,False,NONE
2026-08-03 03:00:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,9.4,39.5,14.01,False,False,NONE
2026-08-03 03:00:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.0,44.51,21.05,True,True,POWER_LIMITATION
2026-08-03 03:00:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.0,36.26,13.89,False,False,NONE
2026-08-03 03:00:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,1,20.0,5.22,33.47,19.68,True,False,NONE
2026-08-03 03:00:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,31.05,18.41,True,False,NONE
2026-08-03 03:00:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.46,42.69,20.95,True,False,NONE
2026-08-03 03:00:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,33.02,19.95,True,False,NONE
2026-08-03 03:00:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,0.0,30.1,12.0,False,False,NONE
2026-08-03 03:05:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,0.46,38.93,13.87,False,False,NONE
2026-08-03 03:05:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,1,40.0,5.47,31.1,19.57,True,False,NONE
2026-08-03 03:05:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,10.5,38.22,14.1,False,False,NONE
2026-08-03 03:05:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,0.31,45.89,20.71,True,True,POWER_LIMITATION
2026-08-03 03:05:00,STN_GGN_01,Gurugram,OFFICE,NIGHT,False,4,4,1,3,3,0,25.0,1.68,36.83,13.88,False,False,NONE
2026-08-03 03:05:00,STN_GGN_02,Gurugram,MALL,NIGHT,False,5,5,1,4,4,0,20.0,1.09,32.95,19.53,True,False,NONE
2026-08-03 03:05:00,STN_JPR_01,Jaipur,MALL,NIGHT,False,5,5,2,3,3,1,40.0,7.41,32.41,18.58,True,False,NONE
2026-08-03 03:05:00,STN_JPR_02,Jaipur,HIGHWAY,NIGHT,False,5,5,3,2,2,0,60.0,0.23,41.93,21.37,True,False,NONE
2026-08-03 03:05:00,STN_MUM_01,Mumbai,MALL,NIGHT,False,5,5,2,3,3,0,40.0,2.81,32.19,19.94,True,False,NONE
2026-08-03 03:05:00,STN_MUM_02,Mumbai,RESIDENTIAL,NIGHT,False,4,4,2,2,2,0,50.0,1.02,30.45,12.03,False,False,NONE
2026-08-03 03:10:00,STN_BLR_01,Bengaluru,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,8.86,38.9,13.92,False,False,NONE
2026-08-03 03:10:00,STN_DEL_01,Delhi,MALL,NIGHT,False,5,5,2,3,3,0,40.0,0.0,32.24,19.61,True,False,NONE
2026-08-03 03:10:00,STN_DEL_02,Delhi,OFFICE,NIGHT,False,4,4,1,3,3,1,25.0,8.72,38.76,14.08,False,False,NONE
2026-08-03 03:10:00,STN_DEL_03,Delhi,HIGHWAY,NIGHT,False,5,4,2,2,2,0,50.0,1.56,39.62,21.11,True,True,POWER_LIMITATION
