charging_session_id,event_time,charge_start_time,charge_end_time,journey_id,user_id,selected_site_id,city,site_category,vehicle_soc_start_pct,target_soc_pct,battery_capacity_kwh,charger_connector,charger_power_kw,is_fast_charger,energy_required_kwh,energy_delivered_kwh,expected_charge_duration_min,actual_charge_duration_min,delay_ratio,availability_ratio_at_start,estimated_wait_at_start_min,operating_condition,operational_anomaly,severe_delay,day_part,is_weekend
CHG_8406139635,2026-08-03 11:21:42,2026-08-03 11:21:42,2026-08-03 11:52:03,JNY_543592376,USR_42050,STN_MUM_01,Mumbai,MALL,26.0,85.0,77.6,CCS2,120.0,True,45.78,43.65,26.71,30.36,1.137,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_5B647D59CD,2026-08-03 11:21:45,2026-08-03 11:21:45,2026-08-03 11:35:39,JNY_158057933,USR_24472,STN_MUM_01,Mumbai,MALL,46.8,80.0,90.0,CCS2,150.0,True,29.88,29.11,13.28,13.92,1.048,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_A0FA083182,2026-08-03 11:22:56,2026-08-03 11:22:56,2026-08-03 12:09:30,JNY_253137491,USR_88077,STN_DEL_01,Delhi,MALL,18.5,80.0,67.3,CCS2,60.0,True,41.39,40.42,45.99,46.58,1.013,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_3DC651708F,2026-08-03 11:26:28,2026-08-03 11:26:28,2026-08-03 11:48:15,JNY_742641857,USR_38428,STN_BLR_01,Bengaluru,OFFICE,44.0,85.0,87.7,CCS2,120.0,True,35.96,34.4,20.97,21.8,1.039,0.75,4.0,NORMAL,False,False,MORNING,False
CHG_CD10BFAAD2,2026-08-03 11:26:31,2026-08-03 11:26:31,2026-08-03 13:07:48,JNY_224410317,USR_74917,STN_DEL_02,Delhi,OFFICE,15.4,80.0,86.8,CHAdeMO,50.0,True,56.07,52.51,74.76,101.3,1.355,0.25,12.0,NORMAL,False,False,MORNING,False
CHG_4DFB3DF179,2026-08-03 11:27:30,2026-08-03 11:27:30,2026-08-03 12:11:23,JNY_625554676,USR_99180,STN_JPR_01,Jaipur,MALL,21.3,90.0,77.9,CCS2,90.0,True,53.52,50.64,43.61,43.88,1.006,0.8,0.0,NORMAL,False,False,MORNING,False
CHG_7260070A7C,2026-08-03 11:30:43,2026-08-03 11:30:43,2026-08-03 12:09:59,JNY_698140172,USR_20385,STN_GGN_01,Gurugram,OFFICE,30.6,90.0,84.0,CCS2,120.0,True,49.9,48.31,30.49,39.27,1.288,0.0,8.0,NORMAL,False,False,MORNING,False
CHG_FE4E3C2C0C,2026-08-03 11:32:11,2026-08-03 11:32:11,2026-08-03 12:28:04,JNY_570504799,USR_55941,STN_MUM_01,Mumbai,MALL,20.6,80.0,82.1,CCS2,60.0,True,48.77,47.55,54.19,55.9,1.032,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_CB60451A8D,2026-08-03 11:33:35,2026-08-03 11:33:35,2026-08-03 13:08:53,JNY_412615083,USR_78788,STN_DEL_01,Delhi,MALL,40.0,90.0,58.3,TYPE2_AC,22.0,False,29.15,27.82,97.17,95.31,0.981,0.6,2.0,NORMAL,False,False,MORNING,False
CHG_FD04195C1F,2026-08-03 11:38:51,2026-08-03 11:38:51,2026-08-03 11:58:20,JNY_827879386,USR_21221,STN_BLR_01,Bengaluru,OFFICE,37.9,90.0,59.2,CCS2,120.0,True,30.84,29.18,18.85,19.5,1.034,0.5,0.0,NORMAL,False,False,MORNING,False
CHG_39229584AE,2026-08-03 11:41:21,2026-08-03 11:41:21,2026-08-03 17:11:32,JNY_635398396,USR_90945,STN_MUM_01,Mumbai,MALL,19.8,85.0,85.2,TYPE2_AC,11.0,False,55.55,53.61,353.5,330.19,0.934,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_641D19469A,2026-08-03 11:42:43,2026-08-03 11:42:43,2026-08-03 12:00:51,JNY_866377207,USR_32689,STN_JPR_01,Jaipur,MALL,32.0,80.0,69.6,CCS2,120.0,True,33.41,32.2,18.56,18.13,0.977,0.6,0.0,NORMAL,False,False,MORNING,False
CHG_6861747555,2026-08-03 11:45:12,2026-08-03 11:45:12,2026-08-03 12:14:22,JNY_461286750,USR_46589,STN_GGN_02,Gurugram,MALL,30.5,80.0,69.0,CCS2,90.0,True,34.16,32.76,25.3,29.18,1.153,0.4,0.0,NORMAL,False,False,MORNING,False
CHG_5EF4FD5E48,2026-08-03 11:45:23,2026-08-03 11:45:23,2026-08-03 12:04:58,JNY_449627485,USR_95697,STN_JPR_02,Jaipur,HIGHWAY,39.1,85.0,90.0,CCS2,150.0,True,41.31,38.99,19.28,19.6,1.017,0.8,0.0,NORMAL,False,False,MORNING,False
CHG_E813BE77F5,2026-08-03 11:53:37,2026-08-03 11:53:37,2026-08-03 12:22:48,JNY_195184690,USR_48424,STN_DEL_01,Delhi,MALL,20.3,85.0,72.4,CCS2,120.0,True,46.84,45.67,27.32,29.2,1.069,0.2,2.0,NORMAL,False,False,MORNING,False
CHG_F72D5EBD77,2026-08-03 11:55:05,2026-08-03 11:55:05,2026-08-03 13:26:01,JNY_783466553,USR_89947,STN_DEL_02,Delhi,OFFICE,48.0,80.0,90.0,TYPE2_AC,22.0,False,28.8,28.2,87.27,90.94,1.042,0.75,0.0,NORMAL,False,False,MORNING,False
CHG_CAAA191A55,2026-08-03 11:59:13,2026-08-03 11:59:13,2026-08-03 12:38:08,JNY_509816966,USR_52487,STN_BLR_01,Bengaluru,OFFICE,49.4,95.0,82.7,CCS2,120.0,True,37.71,36.35,24.09,38.92,1.615,0.5,2.0,POWER_LIMITATION,True,True,MORNING,False
CHG_1E84B8A91C,2026-08-03 12:05:34,2026-08-03 12:05:34,2026-08-03 12:50:48,JNY_961431455,USR_79579,STN_MUM_02,Mumbai,RESIDENTIAL,13.3,90.0,88.3,CCS2,120.0,True,67.73,64.53,41.39,45.24,1.093,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_C8F3C28299,2026-08-03 12:10:38,2026-08-03 12:10:38,2026-08-03 12:26:05,JNY_628988107,USR_80667,STN_DEL_01,Delhi,MALL,53.7,85.0,87.4,CCS2,150.0,True,27.36,26.76,12.77,15.45,1.21,0.2,4.0,NORMAL,False,False,AFTERNOON,False
CHG_B46B0C487E,2026-08-03 12:10:54,2026-08-03 12:10:54,2026-08-03 13:23:47,JNY_446581168,USR_66872,STN_JPR_01,Jaipur,MALL,55.3,85.0,60.7,TYPE2_AC,22.0,False,18.03,17.22,57.36,72.89,1.271,0.2,4.0,NORMAL,False,False,AFTERNOON,False
CHG_BE6CE9C5DF,2026-08-03 12:11:16,2026-08-03 12:11:16,2026-08-03 12:56:35,JNY_632699381,USR_95588,STN_DEL_01,Delhi,MALL,30.8,80.0,90.0,CHAdeMO,75.0,True,44.28,42.6,39.36,45.33,1.152,0.6,4.0,NORMAL,False,False,AFTERNOON,False
CHG_9FA0937AAA,2026-08-03 12:13:18,2026-08-03 12:13:18,2026-08-03 14:55:54,JNY_123534348,USR_68506,STN_DEL_01,Delhi,MALL,19.1,85.0,72.4,TYPE2_AC,22.0,False,47.71,46.45,151.81,162.61,1.071,0.6,4.0,NORMAL,False,False,AFTERNOON,False
CHG_98F466C81D,2026-08-03 12:13:34,2026-08-03 12:13:34,2026-08-03 12:27:01,JNY_770112117,USR_72659,STN_DEL_02,Delhi,OFFICE,59.4,80.0,87.9,CCS2,120.0,True,18.11,17.12,10.06,13.46,1.338,0.5,10.0,NORMAL,False,False,AFTERNOON,False
CHG_CFFCBEBF3E,2026-08-03 12:15:43,2026-08-03 12:15:43,2026-08-03 13:06:16,JNY_164149080,USR_86981,STN_JPR_01,Jaipur,MALL,33.9,90.0,89.9,CCS2,90.0,True,50.43,47.97,41.09,50.56,1.23,0.2,5.0,NORMAL,False,False,AFTERNOON,False
CHG_E900F9844B,2026-08-03 12:18:46,2026-08-03 12:18:46,2026-08-03 12:40:42,JNY_785043515,USR_61640,STN_BLR_01,Bengaluru,OFFICE,33.0,85.0,69.8,CCS2,120.0,True,36.3,34.84,21.17,21.94,1.036,0.5,3.0,NORMAL,False,False,AFTERNOON,False
CHG_E66622A656,2026-08-03 12:21:42,2026-08-03 12:21:42,2026-08-03 12:48:58,JNY_238211670,USR_99483,STN_DEL_02,Delhi,OFFICE,20.3,90.0,67.6,CCS2,150.0,True,47.12,44.46,23.04,27.28,1.184,0.5,2.0,NORMAL,False,False,AFTERNOON,False
CHG_89CA19E6BB,2026-08-03 12:27:43,2026-08-03 12:27:43,2026-08-03 13:07:25,JNY_516742568,USR_13860,STN_DEL_01,Delhi,MALL,21.8,85.0,85.9,CCS2,120.0,True,54.29,51.78,31.67,39.7,1.254,0.2,6.0,NORMAL,False,False,AFTERNOON,False
CHG_002772FF4B,2026-08-03 12:30:01,2026-08-03 12:30:01,2026-08-03 13:18:12,JNY_162693698,USR_93263,STN_JPR_01,Jaipur,MALL,15.9,90.0,89.3,CCS2,120.0,True,66.17,63.91,40.44,48.19,1.192,0.4,9.0,NORMAL,False,False,AFTERNOON,False
CHG_C628B50846,2026-08-03 12:33:44,2026-08-03 12:33:44,2026-08-03 13:21:39,JNY_564265260,USR_65237,STN_GGN_02,Gurugram,MALL,30.5,80.0,77.4,CHAdeMO,50.0,True,38.31,36.82,51.08,47.92,0.938,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_6D3E7DD55E,2026-08-03 12:37:21,2026-08-03 12:37:21,2026-08-03 13:09:41,JNY_115637711,USR_92926,STN_GGN_02,Gurugram,MALL,32.0,85.0,62.4,CHAdeMO,75.0,True,33.07,32.32,30.87,32.34,1.048,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_A36801B0CE,2026-08-03 12:37:58,2026-08-03 12:37:58,2026-08-03 13:03:08,JNY_664461092,USR_67484,STN_MUM_01,Mumbai,MALL,39.3,85.0,55.3,CCS2,90.0,True,25.27,24.31,19.66,25.18,1.281,0.2,3.0,NORMAL,False,False,AFTERNOON,False
CHG_A2E721580E,2026-08-03 12:38:00,2026-08-03 12:38:00,2026-08-03 15:55:18,JNY_168116271,USR_11554,STN_BLR_01,Bengaluru,OFFICE,32.5,85.0,59.6,TYPE2_AC,11.0,False,31.29,30.04,199.12,197.31,0.991,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_FCB23AFF0D,2026-08-03 12:38:08,2026-08-03 12:38:08,2026-08-03 13:05:44,JNY_830516248,USR_87761,STN_JPR_02,Jaipur,HIGHWAY,20.1,95.0,56.9,CCS2,120.0,True,42.62,41.51,27.23,27.61,1.014,0.4,0.0,NORMAL,False,False,AFTERNOON,False
CHG_5CE4941917,2026-08-03 12:41:55,2026-08-03 12:41:55,2026-08-03 12:57:36,JNY_233541729,USR_38408,STN_GGN_01,Gurugram,OFFICE,50.1,80.0,90.0,CCS2,120.0,True,26.91,25.97,14.95,15.69,1.05,0.75,2.0,NORMAL,False,False,AFTERNOON,False
CHG_FA5AEB6E54,2026-08-03 12:44:59,2026-08-03 12:44:59,2026-08-03 13:27:20,JNY_982368106,USR_85014,STN_DEL_01,Delhi,MALL,16.1,85.0,76.7,CCS2,90.0,True,52.85,50.17,41.1,42.36,1.031,0.4,0.0,NORMAL,False,False,AFTERNOON,False
CHG_BA2F1B6144,2026-08-03 12:51:37,2026-08-03 12:51:37,2026-08-03 13:10:58,JNY_367764321,USR_55927,STN_JPR_01,Jaipur,MALL,50.4,85.0,88.3,CCS2,120.0,True,30.55,28.87,17.82,19.36,1.086,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_F673DEBD62,2026-08-03 12:54:27,2026-08-03 12:54:27,2026-08-03 14:00:34,JNY_943883260,USR_64812,STN_BLR_01,Bengaluru,OFFICE,32.1,95.0,70.2,CCS2,60.0,True,44.16,42.2,56.42,66.12,1.172,0.5,11.0,NORMAL,False,False,AFTERNOON,False
CHG_26BB70C4C5,2026-08-03 12:56:57,2026-08-03 12:56:57,2026-08-03 15:49:13,JNY_747591197,USR_78024,STN_DEL_03,Delhi,HIGHWAY,20.8,90.0,71.9,TYPE2_AC,22.0,False,49.75,46.71,165.85,172.28,1.039,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_9E53711F5D,2026-08-03 13:01:30,2026-08-03 13:01:30,2026-08-03 13:14:34,JNY_495874134,USR_41811,STN_GGN_02,Gurugram,MALL,54.2,80.0,83.7,CCS2,120.0,True,21.59,20.28,12.0,13.08,1.09,0.2,3.0,NORMAL,False,False,AFTERNOON,False
CHG_763AC4E71E,2026-08-03 13:02:09,2026-08-03 13:02:09,2026-08-03 13:27:53,JNY_263541386,USR_91434,STN_MUM_02,Mumbai,RESIDENTIAL,22.7,85.0,71.7,CCS2,150.0,True,44.67,42.81,20.85,25.74,1.235,0.5,7.0,NORMAL,False,False,AFTERNOON,False
CHG_0B8DABFFD7,2026-08-03 13:06:52,2026-08-03 13:06:52,2026-08-03 13:44:32,JNY_326824175,USR_48991,STN_GGN_02,Gurugram,MALL,40.0,85.0,81.6,CCS2,90.0,True,36.72,35.02,28.56,37.68,1.319,0.2,12.0,NORMAL,False,False,AFTERNOON,False
CHG_5A4DA6C63C,2026-08-03 13:11:47,2026-08-03 13:11:47,2026-08-03 13:51:59,JNY_565304079,USR_19191,STN_GGN_02,Gurugram,MALL,38.1,80.0,88.2,CHAdeMO,75.0,True,36.96,34.79,32.85,40.21,1.224,0.2,11.0,NORMAL,False,False,AFTERNOON,False
CHG_ACE692A51E,2026-08-03 13:12:43,2026-08-03 13:12:43,2026-08-03 16:17:26,JNY_304131945,USR_59645,STN_DEL_03,Delhi,HIGHWAY,36.0,90.0,72.7,TYPE2_AC,22.0,False,39.26,37.49,130.86,184.73,1.412,0.2,22.0,NORMAL,False,False,AFTERNOON,False
CHG_83C67DB425,2026-08-03 13:17:48,2026-08-03 13:17:48,2026-08-03 13:50:56,JNY_661185155,USR_20765,STN_BLR_01,Bengaluru,OFFICE,42.3,90.0,90.0,CCS2,120.0,True,42.93,39.81,26.24,33.14,1.263,0.25,2.0,NORMAL,False,False,AFTERNOON,False
CHG_CC1BFA327B,2026-08-03 13:23:41,2026-08-03 13:23:41,2026-08-03 13:38:28,JNY_535557921,USR_13438,STN_DEL_02,Delhi,OFFICE,56.2,80.0,73.1,CCS2,90.0,True,17.4,16.56,12.89,14.8,1.148,0.5,11.0,NORMAL,False,False,AFTERNOON,False
CHG_F676B90F96,2026-08-03 13:25:08,2026-08-03 13:25:08,2026-08-03 13:41:21,JNY_356332756,USR_41603,STN_GGN_01,Gurugram,OFFICE,46.8,85.0,74.8,CCS2,150.0,True,28.57,27.73,13.33,16.22,1.216,0.25,4.0,NORMAL,False,False,AFTERNOON,False
CHG_1068F6B36A,2026-08-03 13:38:59,2026-08-03 13:38:59,2026-08-03 14:03:13,JNY_840511324,USR_53065,STN_JPR_02,Jaipur,HIGHWAY,18.2,80.0,80.5,CCS2,150.0,True,49.75,46.83,22.11,24.23,1.096,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_374B36D8CE,2026-08-03 13:39:25,2026-08-03 13:39:25,2026-08-03 15:41:15,JNY_874267729,USR_39898,STN_MUM_02,Mumbai,RESIDENTIAL,57.1,85.0,70.6,TYPE2_AC,11.0,False,19.7,18.94,125.35,121.85,0.972,0.75,0.0,NORMAL,False,False,AFTERNOON,False
CHG_B59CB2D5BC,2026-08-03 13:48:30,2026-08-03 13:48:30,2026-08-03 14:07:16,JNY_894098397,USR_13681,STN_MUM_02,Mumbai,RESIDENTIAL,32.2,80.0,84.3,CCS2,150.0,True,40.3,38.04,17.91,18.77,1.048,0.5,5.0,NORMAL,False,False,AFTERNOON,False
CHG_7319704779,2026-08-03 13:52:00,2026-08-03 13:52:00,2026-08-03 14:27:58,JNY_850780099,USR_50443,STN_JPR_01,Jaipur,MALL,35.0,80.0,60.4,CCS2,60.0,True,27.18,25.72,30.2,35.98,1.191,0.8,5.0,NORMAL,False,False,AFTERNOON,False
CHG_85FD8085EB,2026-08-03 13:58:41,2026-08-03 13:58:41,2026-08-03 15:58:14,JNY_758279992,USR_70124,STN_MUM_02,Mumbai,RESIDENTIAL,39.9,85.0,70.8,TYPE2_AC,22.0,False,31.93,30.86,101.6,119.55,1.177,0.5,0.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_79B9B3E633,2026-08-03 13:58:56,2026-08-03 13:58:56,2026-08-03 15:20:54,JNY_221120023,USR_46525,STN_GGN_02,Gurugram,MALL,23.0,85.0,90.0,CHAdeMO,50.0,True,55.8,53.34,78.12,81.97,1.049,0.4,3.0,NORMAL,False,False,AFTERNOON,False
CHG_0A9777F6AA,2026-08-03 14:07:11,2026-08-03 14:07:11,2026-08-03 14:33:48,JNY_660518358,USR_80672,STN_JPR_01,Jaipur,MALL,28.8,85.0,76.7,CCS2,150.0,True,43.11,42.4,20.12,26.63,1.324,0.2,10.0,NORMAL,False,False,AFTERNOON,False
CHG_1905F7D892,2026-08-03 14:08:42,2026-08-03 14:08:42,2026-08-03 14:47:52,JNY_784098849,USR_54693,STN_MUM_02,Mumbai,RESIDENTIAL,34.8,80.0,87.0,CCS2,90.0,True,39.32,37.1,29.13,39.18,1.345,0.5,4.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_395378B80D,2026-08-03 14:17:25,2026-08-03 14:17:25,2026-08-03 15:08:05,JNY_660825421,USR_33227,STN_BLR_01,Bengaluru,OFFICE,20.9,90.0,70.8,CCS2,90.0,True,48.92,46.12,39.86,50.68,1.271,0.25,4.0,NORMAL,False,False,AFTERNOON,False
CHG_A62ACEA1F6,2026-08-03 14:18:22,2026-08-03 14:18:22,2026-08-03 14:37:00,JNY_206650401,USR_26929,STN_JPR_02,Jaipur,HIGHWAY,57.1,90.0,73.4,CCS2,90.0,True,24.15,23.35,19.68,18.65,0.948,0.6,1.0,NORMAL,False,False,AFTERNOON,False
CHG_F15EB07A83,2026-08-03 14:22:51,2026-08-03 14:22:51,2026-08-03 17:20:37,JNY_500019179,USR_31742,STN_MUM_01,Mumbai,MALL,28.1,90.0,85.0,TYPE2_AC,22.0,False,52.62,50.32,175.38,177.77,1.014,0.6,4.0,NORMAL,False,False,AFTERNOON,False
CHG_11DABDCE86,2026-08-03 14:25:51,2026-08-03 14:25:51,2026-08-03 18:00:42,JNY_451462557,USR_56609,STN_JPR_01,Jaipur,MALL,52.7,85.0,54.4,TYPE2_AC,7.2,False,17.57,16.88,170.83,214.86,1.258,0.2,4.0,NORMAL,False,False,AFTERNOON,False
CHG_97827FE72A,2026-08-03 14:26:03,2026-08-03 14:26:03,2026-08-03 14:54:56,JNY_822457514,USR_66302,STN_MUM_02,Mumbai,RESIDENTIAL,24.8,90.0,56.8,CCS2,90.0,True,37.03,35.56,30.18,28.89,0.958,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_82551BFB36,2026-08-03 14:26:42,2026-08-03 14:26:42,2026-08-03 14:55:25,JNY_758843740,USR_53764,STN_JPR_02,Jaipur,HIGHWAY,33.5,80.0,76.4,CCS2,120.0,True,35.53,34.25,19.74,28.73,1.456,0.2,11.0,NORMAL,False,False,AFTERNOON,False
CHG_918389B201,2026-08-03 14:30:51,2026-08-03 14:30:51,2026-08-03 15:05:23,JNY_209131492,USR_42815,STN_GGN_02,Gurugram,MALL,13.7,85.0,72.5,CHAdeMO,100.0,True,51.69,48.7,36.18,34.54,0.955,0.8,0.0,NORMAL,False,False,AFTERNOON,False
CHG_BA674D930E,2026-08-03 14:37:32,2026-08-03 14:37:32,2026-08-03 15:32:45,JNY_811978941,USR_77456,STN_BLR_01,Bengaluru,OFFICE,19.1,85.0,81.6,CHAdeMO,75.0,True,53.77,51.29,50.19,55.22,1.1,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_CE4BA5FCA6,2026-08-03 14:39:59,2026-08-03 14:39:59,2026-08-03 15:03:05,JNY_788166010,USR_17536,STN_MUM_01,Mumbai,MALL,53.2,85.0,87.4,CCS2,90.0,True,27.79,26.36,21.62,23.1,1.069,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_4882F594E0,2026-08-03 14:43:41,2026-08-03 14:43:41,2026-08-03 15:13:30,JNY_957860714,USR_31828,STN_MUM_01,Mumbai,MALL,23.7,85.0,86.6,CCS2,120.0,True,53.09,50.95,30.97,29.82,0.963,0.8,2.0,NORMAL,False,False,AFTERNOON,False
CHG_059E02B5DB,2026-08-03 14:51:33,2026-08-03 14:51:33,2026-08-03 15:05:37,JNY_953186086,USR_23212,STN_DEL_01,Delhi,MALL,46.2,85.0,77.3,CCS2,150.0,True,29.99,28.68,14.0,14.08,1.006,0.8,0.0,NORMAL,False,False,AFTERNOON,False
CHG_F8DB58C144,2026-08-03 14:51:39,2026-08-03 14:51:39,2026-08-03 15:22:33,JNY_856479572,USR_97558,STN_BLR_01,Bengaluru,OFFICE,18.0,85.0,69.5,CCS2,120.0,True,46.56,43.78,27.16,30.91,1.138,0.25,5.0,NORMAL,False,False,AFTERNOON,False
CHG_F381A027BC,2026-08-03 14:57:27,2026-08-03 14:57:27,2026-08-03 15:33:38,JNY_476576980,USR_74365,STN_BLR_01,Bengaluru,OFFICE,44.4,80.0,78.1,CHAdeMO,50.0,True,27.8,27.64,37.07,36.2,0.976,0.5,0.0,NORMAL,False,False,AFTERNOON,False
CHG_1FD7C12907,2026-08-03 14:59:02,2026-08-03 14:59:02,2026-08-03 15:42:00,JNY_295986895,USR_62575,STN_DEL_03,Delhi,HIGHWAY,15.7,80.0,77.6,CHAdeMO,100.0,True,49.9,46.55,33.26,42.97,1.292,0.2,2.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_58E0804D57,2026-08-03 15:00:08,2026-08-03 15:00:08,2026-08-03 16:42:40,JNY_933496573,USR_50079,STN_MUM_01,Mumbai,MALL,54.2,90.0,63.8,TYPE2_AC,22.0,False,22.84,21.62,76.13,102.54,1.347,0.4,10.0,NORMAL,False,False,AFTERNOON,False
CHG_5180A2E3C7,2026-08-03 15:01:32,2026-08-03 15:01:32,2026-08-03 18:50:44,JNY_389853166,USR_39219,STN_JPR_02,Jaipur,HIGHWAY,20.3,90.0,90.0,TYPE2_AC,22.0,False,62.73,59.11,209.1,229.21,1.096,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_F9FE9CE273,2026-08-03 15:01:34,2026-08-03 15:01:34,2026-08-03 15:36:42,JNY_206788144,USR_30905,STN_JPR_01,Jaipur,MALL,20.1,85.0,82.2,CCS2,120.0,True,53.35,51.71,31.12,35.14,1.129,0.4,6.0,NORMAL,False,False,AFTERNOON,False
CHG_026809C764,2026-08-03 15:10:16,2026-08-03 15:10:16,2026-08-03 15:50:46,JNY_600968825,USR_45387,STN_DEL_02,Delhi,OFFICE,36.7,85.0,83.4,CCS2,90.0,True,40.28,38.42,31.33,40.52,1.293,0.25,7.0,NORMAL,False,False,AFTERNOON,False
CHG_AAAC6F7691,2026-08-03 15:23:01,2026-08-03 15:23:01,2026-08-03 16:03:15,JNY_599929340,USR_73743,STN_MUM_02,Mumbai,RESIDENTIAL,20.2,80.0,72.9,CHAdeMO,75.0,True,43.59,41.38,38.75,40.25,1.039,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_B95D035F59,2026-08-03 15:24:27,2026-08-03 15:24:27,2026-08-03 15:56:57,JNY_426296500,USR_14619,STN_MUM_02,Mumbai,RESIDENTIAL,32.3,85.0,80.1,CCS2,90.0,True,42.21,41.03,32.83,32.51,0.99,1.0,0.0,NORMAL,False,False,AFTERNOON,False
CHG_C80589C3AA,2026-08-03 15:24:32,2026-08-03 15:24:32,2026-08-03 15:35:27,JNY_800628960,USR_70921,STN_JPR_01,Jaipur,MALL,52.9,80.0,70.2,CCS2,150.0,True,19.02,18.7,8.46,10.93,1.293,0.4,11.0,NORMAL,False,False,AFTERNOON,False
CHG_45DB32F015,2026-08-03 15:26:41,2026-08-03 15:26:41,2026-08-03 16:36:25,JNY_897025280,USR_27998,STN_MUM_01,Mumbai,MALL,30.4,90.0,54.7,CCS2,60.0,True,32.6,31.48,39.85,69.74,1.75,0.2,24.0,MINOR_SLOWDOWN,True,True,AFTERNOON,False
CHG_C6807CDD0B,2026-08-03 15:27:04,2026-08-03 15:27:04,2026-08-03 17:00:06,JNY_149505020,USR_77287,STN_MUM_02,Mumbai,RESIDENTIAL,13.5,90.0,90.0,CCS2,120.0,True,68.85,64.73,42.08,93.04,2.211,0.75,2.0,CHARGER_FAULT,True,True,AFTERNOON,False
CHG_63DB6AB8D1,2026-08-03 15:29:28,2026-08-03 15:29:28,2026-08-03 15:51:38,JNY_635527825,USR_26771,STN_DEL_03,Delhi,HIGHWAY,38.4,85.0,60.6,CCS2,90.0,True,28.24,27.22,21.96,22.17,1.009,0.6,0.0,NORMAL,False,False,AFTERNOON,False
CHG_F2AFE379C1,2026-08-03 15:35:44,2026-08-03 15:35:44,2026-08-03 16:05:00,JNY_782202728,USR_79305,STN_DEL_02,Delhi,OFFICE,33.1,90.0,69.6,CCS2,120.0,True,39.6,36.51,24.2,29.27,1.21,0.5,10.0,NORMAL,False,False,AFTERNOON,False
CHG_33EC875E02,2026-08-03 15:38:58,2026-08-03 15:38:58,2026-08-03 16:16:31,JNY_249097996,USR_30891,STN_BLR_01,Bengaluru,OFFICE,23.5,85.0,57.3,CHAdeMO,75.0,True,35.24,33.65,32.89,37.55,1.142,0.25,2.0,NORMAL,False,False,AFTERNOON,False
CHG_814E21191E,2026-08-03 15:45:32,2026-08-03 15:45:32,2026-08-03 16:18:02,JNY_880268636,USR_51220,STN_MUM_02,Mumbai,RESIDENTIAL,42.5,90.0,89.4,CCS2,90.0,True,42.47,41.01,34.6,32.52,0.94,1.0,1.0,NORMAL,False,False,AFTERNOON,False
CHG_6B3D42F643,2026-08-03 15:49:05,2026-08-03 15:49:05,2026-08-03 20:27:14,JNY_838403134,USR_21765,STN_BLR_01,Bengaluru,OFFICE,31.2,80.0,81.1,TYPE2_AC,11.0,False,39.58,38.57,239.86,278.15,1.16,0.25,7.0,NORMAL,False,False,AFTERNOON,False
CHG_7B02521E23,2026-08-03 15:53:16,2026-08-03 15:53:16,2026-08-03 16:41:46,JNY_205126175,USR_13507,STN_DEL_02,Delhi,OFFICE,19.8,80.0,83.4,CCS2,90.0,True,50.21,48.4,37.19,48.5,1.304,0.5,0.0,MINOR_SLOWDOWN,True,False,AFTERNOON,False
CHG_88BFA8E12A,2026-08-03 16:03:53,2026-08-03 16:03:53,2026-08-03 17:50:45,JNY_920456551,USR_56633,STN_MUM_02,Mumbai,RESIDENTIAL,24.3,80.0,63.5,TYPE2_AC,22.0,False,35.37,34.18,107.18,106.88,0.997,0.75,0.0,NORMAL,False,False,AFTERNOON,False
CHG_1C70CB7E21,2026-08-03 16:07:45,2026-08-03 16:07:45,2026-08-03 17:22:40,JNY_400494076,USR_32844,STN_MUM_02,Mumbai,RESIDENTIAL,28.1,95.0,71.4,CHAdeMO,50.0,True,47.77,45.78,73.24,74.93,1.023,1.0,3.0,NORMAL,False,False,AFTERNOON,False
CHG_7F7E3AA6D0,2026-08-03 16:11:02,2026-08-03 16:11:02,2026-08-03 17:19:01,JNY_843850873,USR_84828,STN_DEL_02,Delhi,OFFICE,28.1,90.0,73.6,CCS2,60.0,True,45.56,43.48,55.68,67.99,1.221,0.25,9.0,NORMAL,False,False,AFTERNOON,False
CHG_A01AC6695C,2026-08-03 16:17:47,2026-08-03 16:17:47,2026-08-03 17:02:01,JNY_487179702,USR_10223,STN_MUM_01,Mumbai,MALL,17.3,85.0,57.4,CCS2,60.0,True,38.86,37.08,45.34,44.24,0.976,0.6,0.0,NORMAL,False,False,AFTERNOON,False
